<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160118,152400,80004.0000000,80035.0000000,79998.0000000,80027.0000000,6718
20160118,152500,80025.0000000,80060.0000000,80014.0000000,80017.0000000,9267
20160118,152600,80015.0000000,80030.0000000,79985.0000000,79999.0000000,5458
20160118,152700,80000.0000000,80077.0000000,79999.0000000,80060.0000000,6010
20160118,152800,80056.0000000,80067.0000000,80020.0000000,80041.0000000,9712
20160118,152900,80042.0000000,80100.0000000,80026.0000000,80096.0000000,8634
20160118,153000,80095.0000000,80190.0000000,80053.0000000,80181.0000000,29687
20160118,153100,80180.0000000,80232.0000000,80135.0000000,80191.0000000,31814
20160118,153200,80192.0000000,80197.0000000,80119.0000000,80128.0000000,11859
20160118,153300,80128.0000000,80168.0000000,80110.0000000,80137.0000000,6943
20160118,153400,80136.0000000,80143.0000000,80102.0000000,80138.0000000,9740
20160118,153500,80139.0000000,80155.0000000,80131.0000000,80132.0000000,6342
20160118,153600,80134.0000000,80149.0000000,80112.0000000,80148.0000000,3902
20160118,153700,80149.0000000,80163.0000000,80124.0000000,80159.0000000,4172
20160118,153800,80159.0000000,80232.0000000,80146.0000000,80224.0000000,12392
20160118,153900,80225.0000000,80334.0000000,80222.0000000,80334.0000000,18626
20160118,154000,80333.0000000,80373.0000000,80297.0000000,80300.0000000,10970
20160118,154100,80299.0000000,80307.0000000,80257.0000000,80265.0000000,5564
20160118,154200,80266.0000000,80296.0000000,80246.0000000,80262.0000000,4519
20160118,154300,80263.0000000,80283.0000000,80234.0000000,80281.0000000,3596
20160118,154400,80281.0000000,80283.0000000,80244.0000000,80244.0000000,3196
20160118,154500,80245.0000000,80280.0000000,80202.0000000,80228.0000000,17247
20160118,154600,80228.0000000,80267.0000000,80222.0000000,80236.0000000,4415
20160118,154700,80239.0000000,80256.0000000,80230.0000000,80256.0000000,4522
20160118,154800,80256.0000000,80270.0000000,80240.0000000,80247.0000000,3003
20160118,154900,80249.0000000,80275.0000000,80248.0000000,80268.0000000,5163
20160118,155000,80270.0000000,80275.0000000,80259.0000000,80270.0000000,4043
20160118,155100,80272.0000000,80280.0000000,80230.0000000,80235.0000000,5544
20160118,155200,80235.0000000,80263.0000000,80225.0000000,80254.0000000,2984
20160118,155300,80251.0000000,80269.0000000,80247.0000000,80253.0000000,2469
20160118,155400,80256.0000000,80302.0000000,80249.0000000,80296.0000000,3655
20160118,155500,80296.0000000,80300.0000000,80265.0000000,80298.0000000,3224
20160118,155600,80294.0000000,80343.0000000,80287.0000000,80343.0000000,4025
20160118,155700,80344.0000000,80361.0000000,80334.0000000,80346.0000000,6359
20160118,155800,80343.0000000,80387.0000000,80343.0000000,80364.0000000,10968
20160118,155900,80364.0000000,80395.0000000,80355.0000000,80378.0000000,6895
20160118,160000,80381.0000000,80396.0000000,80345.0000000,80381.0000000,9947
20160118,160100,80382.0000000,80429.0000000,80356.0000000,80386.0000000,13970
20160118,160200,80388.0000000,80400.0000000,80345.0000000,80364.0000000,5791
20160118,160300,80363.0000000,80368.0000000,80347.0000000,80347.0000000,1957
20160118,160400,80346.0000000,80367.0000000,80341.0000000,80366.0000000,5763
