<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160118,160300,87694.0000000,87705.0000000,87678.0000000,87678.0000000,49
20160118,160400,87666.0000000,87693.0000000,87666.0000000,87685.0000000,20
20160118,160500,87696.0000000,87697.0000000,87658.0000000,87680.0000000,138
20160118,160600,87696.0000000,87696.0000000,87669.0000000,87670.0000000,25
20160118,160700,87654.0000000,87654.0000000,87585.0000000,87585.0000000,106
20160118,160800,87607.0000000,87658.0000000,87607.0000000,87658.0000000,57
20160118,160900,87667.0000000,87680.0000000,87634.0000000,87639.0000000,26
20160118,161000,87635.0000000,87692.0000000,87634.0000000,87692.0000000,7
20160118,161100,87697.0000000,87697.0000000,87663.0000000,87678.0000000,41
20160118,161200,87702.0000000,87761.0000000,87697.0000000,87747.0000000,144
20160118,161300,87768.0000000,87800.0000000,87750.0000000,87756.0000000,396
20160118,161400,87777.0000000,87800.0000000,87714.0000000,87726.0000000,358
20160118,161500,87736.0000000,87736.0000000,87687.0000000,87733.0000000,187
20160118,161600,87720.0000000,87730.0000000,87703.0000000,87707.0000000,85
20160118,161700,87723.0000000,87723.0000000,87718.0000000,87718.0000000,6
20160118,161800,87728.0000000,87757.0000000,87716.0000000,87718.0000000,416
20160118,161900,87712.0000000,87729.0000000,87701.0000000,87708.0000000,324
