<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160118,155600,12718.0000000,12718.0000000,12707.0000000,12708.0000000,209
20160118,155700,12706.0000000,12706.0000000,12689.0000000,12689.0000000,146
20160118,155800,12689.0000000,12697.0000000,12687.0000000,12691.0000000,102
20160118,155900,12686.0000000,12695.0000000,12686.0000000,12694.0000000,59
20160118,160000,12693.0000000,12715.0000000,12693.0000000,12712.0000000,1346
20160118,160100,12712.0000000,12718.0000000,12706.0000000,12711.0000000,229
20160118,160200,12709.0000000,12714.0000000,12702.0000000,12713.0000000,331
20160118,160300,12714.0000000,12714.0000000,12704.0000000,12710.0000000,92
20160118,160400,12711.0000000,12713.0000000,12703.0000000,12710.0000000,181
20160118,160500,12706.0000000,12707.0000000,12699.0000000,12701.0000000,2464
20160118,160600,12701.0000000,12713.0000000,12699.0000000,12711.0000000,269
20160118,160700,12714.0000000,12723.0000000,12714.0000000,12720.0000000,267
20160118,160800,12720.0000000,12729.0000000,12720.0000000,12728.0000000,225
20160118,160900,12727.0000000,12731.0000000,12722.0000000,12726.0000000,198
20160118,161000,12724.0000000,12727.0000000,12709.0000000,12721.0000000,262
20160118,161100,12722.0000000,12725.0000000,12721.0000000,12721.0000000,16
20160118,161200,12720.0000000,12720.0000000,12705.0000000,12707.0000000,156
